Predicted_X,Predicted_Y,True_X,True_Y
0.94745684,-1.5169866,0.95434684,-1.4671096
0.96967304,-1.4927886,0.9645,-1.4652886
0.9677781,-1.4708011,0.97817254,-1.4628742
0.9901655,-1.5023136,0.9959213,-1.4594517
1.0075395,-1.4845219,1.0098885,-1.4569855
0.98756516,-1.4522877,1.0237032,-1.4541949
1.0055732,-1.4725039,1.0376546,-1.4518683
1.0254017,-1.4633093,1.0531605,-1.4489709
1.0259848,-1.4354591,1.067435,-1.4469633
1.049248,-1.4769149,1.0793118,-1.4443585
1.0573553,-1.4625058,1.0938475,-1.4402599
1.0446882,-1.4520233,1.1049223,-1.436117
1.0591633,-1.4450488,1.1186695,-1.429777
1.0918112,-1.4593642,1.1220716,-1.4279783
1.0711566,-1.4220188,1.1343821,-1.4222015
1.1077574,-1.4309182,1.137385,-1.4206376
1.1303444,-1.4776199,1.1389719,-1.4198178
1.1429725,-1.4169996,1.1667423,-1.4029593
1.1640613,-1.4384131,1.1754792,-1.396593
1.1687218,-1.4068735,1.1853328,-1.3884948
1.1758324,-1.4004867,1.1926979,-1.3823526
1.1860055,-1.4010894,1.2003825,-1.3745902
1.22081,-1.3788731,1.2053121,-1.370781
1.2057601,-1.3527544,1.2079749,-1.3680722
1.2143785,-1.3743322,1.2229574,-1.3523654
1.2258121,-1.3663948,1.2305076,-1.3434354
1.2363625,-1.3774817,1.2380764,-1.3351458
1.2461312,-1.342046,1.2454225,-1.3260871
1.2495135,-1.3466122,1.2516353,-1.3180423
1.277356,-1.3639483,1.2587422,-1.3083249
1.324854,-1.3354945,1.2644024,-1.2999116
1.329813,-1.2928071,1.2724215,-1.2877253
1.307406,-1.3311391,1.2778344,-1.2789584
1.3543485,-1.2932768,1.2788497,-1.2770951
1.3601582,-1.2752626,1.2917224,-1.2551004
1.3558114,-1.278538,1.2978585,-1.2438095
1.3757907,-1.3045452,1.308127,-1.2225578
1.3672731,-1.2974975,1.3159589,-1.2045187
1.359093,-1.2947247,1.3223404,-1.1880713
1.375846,-1.2992349,1.3278708,-1.1728177
1.3936511,-1.2393861,1.3326688,-1.1579683
1.3837072,-1.2532051,1.3366581,-1.14485
1.3923919,-1.2271936,1.3406802,-1.1316872
1.4087781,-1.1969161,1.3442812,-1.1181002
1.3903744,-1.2069445,1.3478798,-1.1024382
1.3903998,-1.2066445,1.3507894,-1.0889267
1.3863256,-1.1972868,1.3538088,-1.0725807
1.3936481,-1.1736526,1.3563927,-1.0563664
1.3898414,-1.1728506,1.3574493,-1.0447745
1.4011683,-1.136278,1.3593231,-1.030699
1.399294,-1.1325983,1.3608433,-1.0164821
1.3924588,-1.1151774,1.3618913,-1.0021933
1.3865573,-1.0853882,1.3635497,-0.9833201
1.417941,-1.0186459,1.3641243,-0.9716059
1.4098542,-1.04509,1.3644376,-0.9503438
1.4079381,-1.0390674,1.3645091,-0.9479476
1.4073882,-1.0414363,1.3640102,-0.91418463
1.407092,-1.0229663,1.3631192,-0.89524215
1.3963786,-1.0230718,1.360693,-0.8716194
1.3937324,-1.0271739,1.3583603,-0.85027087
1.4008591,-0.96035767,1.3559436,-0.8340509
1.3999425,-0.9334718,1.3527066,-0.817804
1.3993345,-0.90671974,1.3500508,-0.8039419
1.4017838,-0.90159714,1.3474756,-0.7927635
1.4058796,-0.87190896,1.3451768,-0.77910674
1.4054668,-0.8497331,1.3412093,-0.76332945
1.3998076,-0.86039877,1.3376414,-0.7499383
1.3927186,-0.84724116,1.3340696,-0.7392489
1.393233,-0.8277828,1.329379,-0.7241726
1.38601,-0.80089474,1.3273337,-0.71797186
1.3274689,-0.76986754,1.3177522,-0.692882
1.3949358,-0.7534412,1.3119661,-0.6784523
1.3880832,-0.7382875,1.3069915,-0.6665398
1.3516467,-0.6847689,1.3011236,-0.6552368
1.3266846,-0.664159,1.2968019,-0.645328
1.3226941,-0.6515683,1.29184,-0.63562834
1.3255847,-0.6332347,1.2854912,-0.6246148
1.3249608,-0.6210033,1.2807169,-0.61560154
1.3268342,-0.57628757,1.2758317,-0.6064967
1.3285055,-0.59706014,1.2690827,-0.5958847
1.3294638,-0.5707574,1.2635419,-0.58716303
1.3349363,-0.54683197,1.2567195,-0.57725513
1.3300576,-0.5494582,1.2500465,-0.56745934
1.3164226,-0.52643466,1.2401707,-0.5549936
1.3199378,-0.49503452,1.2351648,-0.548924
1.30195,-0.50359774,1.221386,-0.5329877
1.3086469,-0.525022,1.2069587,-0.518122
1.3300408,-0.53905666,1.1944495,-0.50649095
1.3260942,-0.52618414,1.1684366,-0.48671994
1.3110474,-0.5043076,1.1593058,-0.48076963
1.3122987,-0.47723237,1.1485186,-0.47421837
1.3081598,-0.4954105,1.1393156,-0.46885324
1.2162076,-0.4842075,1.128508,-0.46315962
1.2323196,-0.48178598,1.1173595,-0.45826578
1.2519529,-0.4782896,1.114129,-0.45676422
1.2246242,-0.4677707,1.1125637,-0.4560582
1.1776675,-0.47223875,1.0848483,-0.44652623
1.2013265,-0.47426963,1.0725826,-0.44333902
1.1734741,-0.46387994,1.0604956,-0.440581
1.1513866,-0.4723661,1.0473927,-0.43782923
1.1544906,-0.4585196,1.0300033,-0.43413866
1.1400038,-0.46250486,1.0141904,-0.43088695
1.1411188,-0.51476437,0.99862075,-0.42733172
1.1418172,-0.48994306,0.9803151,-0.42324707
1.141006,-0.502365,0.9626518,-0.4192657
1.1181654,-0.49499813,0.9478419,-0.41588473
1.0904703,-0.47886193,0.93345577,-0.41289368
1.1168729,-0.50798786,0.9170465,-0.40975353
1.0653406,-0.4661632,0.9028438,-0.40710938
1.0743877,-0.46961746,0.8867781,-0.4043468
1.0496451,-0.4851653,0.8746792,-0.40217394
1.0422375,-0.46654466,0.862593,-0.39966246
1.0141304,-0.4801209,0.85034937,-0.39764163
0.99916005,-0.4220606,0.8381516,-0.39533928
0.9908054,-0.5200479,0.8261065,-0.39326695
0.89519763,-0.4366552,0.81002325,-0.39063436
0.9487612,-0.45728612,0.793947,-0.3877261
0.9485891,-0.4650349,0.7802572,-0.38561496
0.9054105,-0.43035018,0.7685399,-0.3837661
0.91651845,-0.469655,0.7549269,-0.38194564
0.91199577,-0.47510263,0.7489348,-0.38111368
0.88032424,-0.4679144,0.73129517,-0.37864432
0.8814573,-0.5025693,0.7193381,-0.37699494
0.8171866,-0.4443404,0.7093384,-0.3755954
0.8079705,-0.43940955,0.6973596,-0.37395757
0.8003689,-0.45564508,0.6874278,-0.37274757
0.7859167,-0.4504041,0.67543775,-0.37130362
0.78493714,-0.4295778,0.6636891,-0.36988282
0.7814988,-0.4455965,0.65369296,-0.3685133
0.7837752,-0.47062242,0.6417651,-0.36682993
0.7558112,-0.47954032,0.625766,-0.36470225
0.74683666,-0.45075473,0.6140547,-0.36307627
0.7392758,-0.4674794,0.60020787,-0.36132818
0.719452,-0.44909418,0.57637936,-0.35825634
0.6963961,-0.45146668,0.55631524,-0.35569423
0.6844678,-0.43956804,0.54077476,-0.35358882
0.67845464,-0.41042745,0.52459997,-0.35216457
0.6763532,-0.43792057,0.5104578,-0.35022184
0.6444652,-0.41497886,0.49834552,-0.34881353
0.6449121,-0.39859062,0.48418015,-0.34739476
0.62834847,-0.39870602,0.4681113,-0.34575874
0.61001027,-0.38423333,0.45792082,-0.34460267
0.5898864,-0.3935428,0.4437695,-0.34290722
0.5978738,-0.43963724,0.43172553,-0.34158427
0.56604075,-0.46277708,0.41964847,-0.34033865
0.55676365,-0.47398293,0.40780583,-0.33894685
0.5148872,-0.43648416,0.39211366,-0.33706862
0.5314354,-0.4765264,0.37820706,-0.33567008
0.50153565,-0.45463282,0.36613807,-0.33425006
0.4792138,-0.43784335,0.3483949,-0.3323647
0.46120855,-0.48972973,0.33420524,-0.33092496
0.45802286,-0.50527275,0.32216513,-0.32953164
0.43048462,-0.48676658,0.3082599,-0.32814303
0.43119964,-0.5399711,0.29220408,-0.32649007
0.4154276,-0.5723529,0.2823086,-0.32549697
0.390543,-0.5586126,0.26816258,-0.32428822
0.374414,-0.6102377,0.2543929,-0.32285306
0.3796949,-0.5923718,0.24434464,-0.32182676
0.37782785,-0.6688169,0.23244253,-0.3209046
0.39611313,-0.732047,0.22043268,-0.31985182
0.40131918,-0.7441778,0.20848234,-0.31888682
0.39567092,-0.7390153,0.19862524,-0.31812268
0.3863524,-0.82033145,0.18689667,-0.3170913
0.3813028,-0.8394351,0.17497766,-0.31585276
0.3678703,-0.8537218,0.15912391,-0.31453884
0.3446218,-0.84613144,0.14536162,-0.3133016
0.3511975,-0.8350017,0.13352604,-0.31228495
0.3296121,-0.9421754,0.121632025,-0.31112406
0.3294672,-0.94434,0.11160945,-0.31006682
0.31351343,-0.9301039,0.09956653,-0.30896774
0.2972553,-0.9847039,0.08734617,-0.30812994
0.28683862,-0.9915855,0.07730248,-0.30733654
0.28055307,-1.0070753,0.06511803,-0.3064831
0.26100037,-1.0885527,0.063110694,-0.3063854
0.25312594,-1.1192904,0.04492221,-0.30493587
0.2770473,-1.1283836,0.034796845,-0.30420417
0.27299914,-1.1333549,0.022688085,-0.30329755
0.28198788,-1.1476083,0.012747538,-0.30265808
0.26661578,-1.2239048,0.0006158965,-0.30201095
0.2587979,-1.2658637,-0.00957495,-0.3013388
0.26613685,-1.2836323,-0.023624504,-0.3005155
0.2581593,-1.347302,-0.037481494,-0.29954338
0.17237881,-1.2916064,-0.051346578,-0.29865953
0.13343772,-1.2610962,-0.06350533,-0.29778075
0.163892,-1.245161,-0.07948969,-0.29663652
0.100739926,-1.2124681,-0.0931946,-0.29572812
-0.05356756,-1.2239467,-0.113124624,-0.2943459
-0.14788789,-0.9912135,-0.12718756,-0.2932318
-0.18458152,-0.8460523,-0.14321171,-0.29247656
-0.20208162,-0.820408,-0.15721267,-0.2913879
-0.2043483,-0.8131314,-0.1714643,-0.2906183
-0.25586107,-0.7770319,-0.18340513,-0.28987652
-0.28945434,-0.7107014,-0.19524018,-0.28938437
-0.2831362,-0.6113984,-0.20712048,-0.28878355
-0.3221386,-0.6314198,-0.21935315,-0.28783178
-0.36142796,-0.63226795,-0.23137179,-0.2872287
-0.3295591,-0.6232408,-0.2433149,-0.2866593
-0.36117905,-0.6311115,-0.25516352,-0.28590864
-0.4131253,-0.59726745,-0.26511532,-0.28539294
-0.4223941,-0.59043765,-0.27703646,-0.2847153
-0.434777,-0.6002314,-0.2989569,-0.28335658
-0.4711546,-0.59470105,-0.31877834,-0.28228486
-0.49200583,-0.5715729,-0.33249098,-0.2815959
-0.55459106,-0.56043553,-0.34668136,-0.2810489
-0.57621473,-0.55502576,-0.36694053,-0.28005463
-0.55912495,-0.56426,-0.3789956,-0.27945346
-0.5957818,-0.54507023,-0.3913434,-0.27890977
-0.6008796,-0.56090474,-0.40165552,-0.27837178
-0.60206443,-0.58338386,-0.41585997,-0.27783778
-0.58414793,-0.574849,-0.43009824,-0.2771141
-0.60982466,-0.57349074,-0.44222158,-0.2766182
-0.63533753,-0.5302371,-0.45427474,-0.27636674
-0.65060365,-0.49728146,-0.46441558,-0.27627477
-0.6859052,-0.50559604,-0.47659037,-0.27573183
-0.68700427,-0.48977673,-0.49067986,-0.27515367
-0.7142403,-0.48543903,-0.50454056,-0.27483705
-0.7159121,-0.4665429,-0.5163682,-0.27433902
-0.7306901,-0.4766212,-0.52805924,-0.27406895
-0.7499316,-0.48289424,-0.540005,-0.2735007
-0.7553648,-0.43288374,-0.54989225,-0.27279842
-0.77937436,-0.4266656,-0.5617086,-0.27222356
-0.7766973,-0.4279251,-0.5718169,-0.27175707
-0.81180024,-0.38407093,-0.5838634,-0.27121747
-0.8170885,-0.38330716,-0.59391147,-0.2709853
-0.8369514,-0.3740899,-0.6040717,-0.27065507
-0.84055185,-0.37537092,-0.61611795,-0.27022702
-0.8316654,-0.39348894,-0.6260258,-0.27005008
-0.8356478,-0.33824173,-0.63617915,-0.2697337
-0.855742,-0.29100552,-0.6321405,-0.26975113
-0.8352817,-0.2805521,-0.6321405,-0.26975113
-0.8459264,-0.29461527,-0.6321405,-0.26975113
-0.8317573,-0.2730219,-0.6321405,-0.26975113
-0.8289962,-0.33803183,-0.6321405,-0.26975113
-0.82124233,-0.29556572,-0.6402283,-0.2695528
-0.823522,-0.31869453,-0.6402283,-0.2695528
-0.8405983,-0.30462977,-0.6402283,-0.2695528
-0.8101084,-0.26418877,-0.6402283,-0.2695528
-0.8379066,-0.28687727,-0.72579557,-0.26732922
-0.83293164,-0.31865835,-0.75922036,-0.26635554
-0.8212986,-0.30315673,-0.7709959,-0.26590893
-0.84509057,-0.28320196,-0.7866999,-0.2653647
-0.8547515,-0.26231995,-0.7965799,-0.2651617
-0.86760914,-0.27023613,-0.81663346,-0.2644038
-0.83504015,-0.27997246,-0.8347982,-0.26427987
-0.86136013,-0.27595758,-0.8590569,-0.26395842
-0.8728214,-0.26050177,-0.87737775,-0.26327786
-0.867761,-0.2884367,-0.8890787,-0.2629564
-0.8613266,-0.2937875,-0.89812416,-0.2633631
-0.8848169,-0.22566569,-0.9107522,-0.26393452
-0.893525,-0.26175094,-0.92688,-0.26337695
-0.8833957,-0.23877873,-0.93925506,-0.26207575
-0.9062433,-0.22900465,-0.94959253,-0.26040182
-0.9141202,-0.23170525,-0.95987123,-0.25837842
-0.9130622,-0.21000923,-0.97014374,-0.2559116
-0.93264425,-0.23937474,-0.9805717,-0.25316632
-0.93854547,-0.24157792,-0.9875403,-0.25096458
-0.95087135,-0.21441403,-0.9996202,-0.2470963
-0.96372557,-0.24358621,-1.0133338,-0.24196191
-0.988605,-0.25567716,-1.032298,-0.23340473
-0.99546456,-0.20615333,-1.0509281,-0.22351603
-1.0201094,-0.20887446,-1.061017,-0.21746485
-1.0267054,-0.2347636,-1.0794109,-0.20563446
-1.0331762,-0.21849783,-1.0891361,-0.1985974
-1.0490059,-0.20761822,-1.1006169,-0.18998818
-1.071901,-0.18859676,-1.1087286,-0.18379669
-1.0787022,-0.1686754,-1.1179456,-0.17555536
-1.1005765,-0.18959765,-1.1271994,-0.1669132
-1.0972296,-0.18449959,-1.1347538,-0.15940166
-1.1006738,-0.16573949,-1.1437217,-0.1503467
-1.0985199,-0.12990193,-1.152453,-0.14081852
-1.1189612,-0.12892817,-1.1596941,-0.13282919
-1.1301347,-0.14533061,-1.1680188,-0.12333142
-1.155115,-0.1334196,-1.1774746,-0.11111126
-1.157477,-0.12079977,-1.1854612,-0.1003386
-1.1476557,-0.11028704,-1.1933354,-0.0894208
-1.1200577,-0.09034634,-1.2010304,-0.07803627
-1.1269447,-0.089462295,-1.2082053,-0.06636781
-1.1507695,-0.102207616,-1.2141331,-0.05654935
-1.1595325,-0.10623005,-1.2212003,-0.044740073
-1.1282896,-0.089701965,-1.2246945,-0.03880821
-1.1452264,-0.05876486,-1.2324857,-0.024443185
-1.1223134,-0.023456693,-1.23891,-0.011936932
-1.1481595,-0.02615875,-1.2439277,-0.0012496329
-1.1494246,-0.044551834,-1.2507719,0.014149088
-1.1472161,-0.020476758,-1.2563177,0.02760928
-1.1522791,-0.0031985044,-1.2617431,0.041168183
-1.1787415,0.053673625,-1.2689542,0.061749253
-1.1575541,0.058430582,-1.2782277,0.089734115
-1.1565466,0.061354578,-1.2846667,0.11394686
-1.1516445,0.059878647,-1.2902778,0.13620785
-1.1420964,0.06148669,-1.2938404,0.15116808
-1.1160679,0.062726796,-1.2976658,0.16876662
-1.1376365,0.09912887,-1.3017423,0.19153899
-1.1321474,0.07964644,-1.304381,0.20692486
-1.1780431,0.1069735,-1.3066696,0.2249208
-1.1660516,0.11415148,-1.3087456,0.24272032
-1.1894906,0.13762403,-1.310195,0.25806144
-1.2056078,0.17440969,-1.3113277,0.27353203
-1.2237896,0.17380863,-1.3127702,0.28889194
-1.26616,0.20401806,-1.3137168,0.3067126
-1.3112842,0.2706344,-1.3141869,0.3297101
-1.3325456,0.3250156,-1.3133703,0.3603185
-1.3258905,0.35768992,-1.3124592,0.3782295
-1.3318784,0.3510148,-1.310677,0.40359208
-1.325495,0.37315172,-1.309022,0.41878867
-1.3199631,0.39436775,-1.3070946,0.43641824
-1.31674,0.4340995,-1.3050367,0.45154563
-1.3193082,0.44198948,-1.3023244,0.46909302
-1.3155113,0.441455,-1.2988569,0.4866328
-1.3148391,0.45494032,-1.2962039,0.5016892
-1.3064756,0.49920475,-1.292992,0.5166945
-1.2988136,0.5512919,-1.2896156,0.531485
-1.3021212,0.5588038,-1.2864082,0.54357564
-1.2976177,0.5756776,-1.2827795,0.5555414
-1.294323,0.60423476,-1.277751,0.57225585
-1.2813656,0.66311896,-1.2717843,0.5911817
-1.2778637,0.68171865,-1.2657443,0.60723287
-1.2814366,0.67055076,-1.2616981,0.61847657
-1.2741467,0.6866122,-1.255865,0.6321263
-1.2605565,0.73056096,-1.2510747,0.6432385
-1.2567788,0.7452494,-1.2457356,0.65413463
-1.2529578,0.7680574,-1.2395048,0.66694885
-1.2553142,0.7562129,-1.2343813,0.6773179
-1.2511195,0.76879996,-1.227972,0.6897182
-1.2392234,0.79952484,-1.2221378,0.69989055
-1.2150365,0.87567466,-1.2147411,0.71216285
-1.2057574,0.900526,-1.2080791,0.7233834
-1.1949562,0.92305857,-1.2080791,0.7233834
-1.1768613,0.9664063,-1.2080791,0.7233834
-1.1627786,1.0039771,-1.2067534,0.7253124
-1.1658587,0.99754196,-1.2067534,0.7253124
-1.159721,1.0103412,-1.1915919,0.7478377
-1.1464429,1.0396268,-1.1688253,0.7773196
-1.1391951,1.0546489,-1.1591607,0.7887096
-1.1312152,1.0696084,-1.1496059,0.79858327
-1.128042,1.0748365,-1.1365757,0.81220704
-1.1216013,1.0868504,-1.1319566,0.8166395
-1.1180376,1.0939465,-1.1227645,0.8249976
-1.1047442,1.1187019,-1.1129922,0.8331845
-1.1110746,1.1068506,-1.1017152,0.84228903
-1.1023517,1.1196761,-1.0856322,0.85469013
-1.1005429,1.1250758,-1.0719663,0.86411065
-1.0806309,1.1460254,-1.0654818,0.86827016
-1.084435,1.1413968,-1.0483863,0.8781476
-1.0916506,1.1288311,-1.0347528,0.88501966
-1.072557,1.1464744,-1.0244477,0.8897134
-1.0464154,1.1586907,-1.0106019,0.8956225
-1.0058739,1.1451733,-0.9981418,0.89992064
-1.0043898,1.0710249,-0.9874928,0.9033003
-1.0095696,1.0558205,-0.9821638,0.9048627
-0.9978436,1.0812805,-0.9645227,0.90889317
-0.9942728,1.0879767,-0.9555554,0.91049576
-1.0017719,1.0672066,-0.9446496,0.912023
-1.0025303,1.0651276,-0.9265399,0.91387945
-1.0131305,1.0276628,-0.9099891,0.9147898
-1.0023975,1.0467324,-0.8991271,0.9148341
-1.0082009,1.0443268,-0.88664484,0.91435933
-0.99828947,1.0715477,-0.8774821,0.9134734
-1.0071946,1.045368,-0.85675687,0.9099856
-1.0111722,1.0310919,-0.83646125,0.90638155
-1.0178119,1.0213566,-0.8182025,0.9030072
-1.0185854,1.0113997,-0.79945374,0.8997156
-1.0139923,1.0320165,-0.7835859,0.8972042
-1.0175407,0.9969447,-0.7681041,0.8948267
-1.0267434,0.99015766,-0.75515413,0.8927545
-1.0045294,0.97250503,-0.7403313,0.8901581
-0.94897664,0.9517632,-0.7277549,0.8876855
-0.9160036,0.953772,-0.71541274,0.88611877
-0.8490429,0.9957934,-0.70554626,0.88425004
-0.8463837,0.99443215,-0.69551593,0.882447
-0.85069877,0.9958363,-0.6816956,0.88002825
-0.8193143,0.9933452,-0.6661159,0.8773742
-0.81163263,1.0090957,-0.6583013,0.8758884
-0.76134264,1.0097711,-0.65044236,0.87457764
-0.74011874,0.91554016,-0.6320742,0.8719729
-0.70492727,0.9184393,-0.626111,0.8709662
-0.82624596,0.9738695,-0.6082731,0.8679951
-0.77331096,0.9288929,-0.59652996,0.86601424
-0.5918437,0.9364945,-0.5864935,0.86450654
-0.5994647,1.0358293,-0.5762785,0.862789
-0.6068703,0.9317123,-0.56445545,0.86068445
-0.6755897,0.943636,-0.5544355,0.85912406
-0.6022607,0.9369572,-0.5440975,0.8575968
-0.5233702,1.0318213,-0.53231615,0.85580826
-0.5407833,0.9774583,-0.5182854,0.85356027
-0.5807971,1.0368214,-0.5078777,0.8519493
-0.55801344,0.9558969,-0.4898494,0.84939927
-0.54649127,0.9715765,-0.47202685,0.8467912
-0.5397453,0.9054368,-0.44797516,0.8439074
-0.5030981,0.9349455,-0.431948,0.8418904
-0.5452091,1.0138822,-0.41404223,0.8396261
-0.51059544,0.9172148,-0.39211455,0.83691525
-0.48019537,0.9696849,-0.37430573,0.83509237
-0.51084876,0.84985656,-0.36032888,0.8333361
-0.48376235,0.94941396,-0.34659827,0.8317165
-0.48287946,0.9359638,-0.33463454,0.8303579
-0.46683094,0.9527076,-0.32081997,0.8287396
-0.4897694,0.87857383,-0.30692074,0.82722706
-0.47466174,0.9239566,-0.2949176,0.8259857
-0.4658101,0.92845935,-0.280729,0.8244994
-0.46891975,0.84530216,-0.26877108,0.8232401
-0.4632283,0.84635514,-0.25673553,0.8221448
-0.46816874,0.86839455,-0.24469526,0.82098645
-0.4466788,0.8943704,-0.23056439,0.8198164
-0.43590182,0.8741891,-0.21475498,0.8185901
-0.4049499,0.9619898,-0.20082037,0.8173554
-0.36559126,0.89268845,-0.18695247,0.8161663
-0.39834332,0.8585337,-0.16897644,0.81474614
-0.38418296,0.9895498,-0.16700396,0.81459624
-0.2879867,1.0519278,-0.14311102,0.812622
-0.2651123,1.0593386,-0.12918995,0.811501
-0.2547594,1.084974,-0.11106907,0.8099982
-0.25069493,1.0917645,-0.09519524,0.80867726
-0.25355113,1.0788505,-0.07921757,0.8075698
-0.24419145,1.0878837,-0.06322933,0.80636233
-0.23054026,1.0823927,-0.053099737,0.8060438
-0.18355623,1.0889392,-0.042894103,0.8053482
-0.1247859,1.10587,-0.028950162,0.80461955
-0.14703512,1.0795193,-0.018844157,0.80408525
-0.18353218,1.1501198,-0.0067727137,0.80342174
-0.09035626,1.0496204,0.0052343057,0.8029198
-0.14894915,1.1218615,0.019133188,0.8023148
-0.0945254,1.1290214,0.03103037,0.80186546
-0.066336066,1.133667,0.04093395,0.80146605
-0.19266367,0.9307986,0.052974418,0.80093586
-0.047587126,0.956183,0.06297481,0.8006303
-0.016523391,0.96476835,0.074810736,0.80017847
-0.018551588,0.98433906,0.08480972,0.79979455
-0.0008304715,0.9811805,0.09676182,0.7994905
0.016211241,0.9732153,0.10677278,0.7990478
0.091263324,0.89151675,0.118708685,0.7986718
0.022161752,0.9035333,0.128557,0.79835045
0.045998067,0.8775299,0.14241047,0.7979846
0.09308657,0.85857195,0.15640722,0.7976251
0.11014119,0.82885534,0.16657236,0.79737043
0.16095099,0.8321255,0.17866388,0.7971412
0.12660775,0.882338,0.20249908,0.79691505
0.1519176,0.8916443,0.22446741,0.7964772
0.16731784,0.86692005,0.24053134,0.79660034
0.22663221,0.8503863,0.25637278,0.7968537
0.23435071,0.9042631,0.26809922,0.7972196
0.2514734,0.88879114,0.27996543,0.79700255
